Make,Model,Year,Mileage,Engine size,Fuel type,Transmission,Condition,Drive type,Horsepower,Torque,Acceleration,Body type,Seats,Price
Mercedes,Glc,2018,25000,2000,Petrol,Automatic,Excellent,AWD,211.0,350.0,7.5,SUV,,5985000
Bmw,X5,2015,103000,3000,Petrol,Automatic,Very Good,AWD,300.0,400.0,6.4,SUV,,4499999
Subaru,Wrx,2016,84000,2000,Petrol,Automatic,Very Good,AWD,300.0,400.0,6.3,Saloon,,3499999
Mitsubishi,Pajero,1999,194000,2800,Diesel,Automatic,Very Good,4WD,123.0,293.0,16.0,SUV,,899999
Subaru,Levorg,2017,121000,2000,Petrol,Automatic,Very Good,AWD,300.0,400.0,6.5,Station Wagon,,2499999
Nissan,March,2011,292000,1200,Petrol,Automatic,Average,2WD,78.0,105.0,13.0,Hatchback,,549999
Mercedes,S280,2003,215000,2800,Petrol,Automatic,Very Good,2WD,201.0,270.0,8.7,Saloon,,1249999
Mitsubishi,Outlander,2015,99000,2300,Diesel,Automatic,Very Good,4WD,147.0,360.0,10.0,SUV,,2349999
Toyota,Wish,2005,300000,1800,Petrol,Automatic,Very Good,2WD,134.0,175.0,10.0,Station Wagon,,599999
Toyota,Hilux,2007,141000,3000,Diesel,Automatic,Very Good,4WD,168.0,390.0,9.0,Double Cab,,1899999
Mercedes,Glc,2018,47000,2000,Petrol,Automatic,Excellent,AWD,350.0,350.0,7.5,Coupe,,6479369
Porsche,Macan,2017,51000,2000,Petrol,Automatic,Excellent,AWD,252.0,370.0,6.7,SUV,,5799000
Porsche,Macan,2017,51000,3000,Petrol,Automatic,Excellent,AWD,340.0,460.0,5.4,SUV,,7215000
Porsche,Macan,2017,47000,3000,Petrol,Automatic,Excellent,AWD,360.0,500.0,5.0,SUV,,8100600
Toyota,Probox / Succeed,2017,77000,1500,Petrol,Automatic,Very Good,2WD,110.0,145.0,9.5,Station Wagon,,1349999
Mazda,Atenza,2015,133000,2200,Diesel,Automatic,Very Good,2WD,174.0,420.0,7.0,Saloon,,1749999
Mercedes,Glc,2017,111000,2200,Diesel,Automatic,Excellent,AWD,170.0,400.0,8.3,SUV,,5899999
Ford,Ranger,2016,76000,3200,Diesel,Manual,Very Good,4WD,197.0,470.0,8.0,Double Cab,,4799999
Jaguar,E Pace,2020,36000,2000,Petrol,Automatic,Excellent,4WD,246.0,365.0,6.6,SUV,,6099999
Jaguar,Xj,2017,57000,3000,Diesel,Automatic,Excellent,AWD,300.0,700.0,6.2,Saloon,,8350000
Jaguar,F Pace,2020,20000,5000,Petrol,Automatic,Excellent,4WD,550.0,680.0,4.3,SUV,,14100000
Mercedes,B180,2017,43000,1600,Petrol,Automatic,Excellent,2WD,122.0,200.0,9.5,Hatchback,,1987000
Ford,Mustang,2017,45000,2300,Petrol,Automatic,Excellent,AWD,310.0,434.0,5.8,Coupe,,7556000
Toyota,Probox / Succeed,2018,91000,1500,Petrol,Automatic,Very Good,2WD,110.0,145.0,9.5,Station Wagon,,1349999
Toyota,Landcruiser,2023,19000,3300,Diesel,Automatic,Excellent,4WD,305.0,700.0,7.0,SUV,,18404000
Toyota,Mark X,2017,87000,2500,Petrol,Automatic,Excellent,2WD,203.0,243.0,8.5,Saloon,,2498000
Toyota,Landcruiser 300 Series,2023,10000,3300,Diesel,Automatic,Excellent,4WD,305.0,700.0,8.5,SUV,,16715000
Volkswagen,Tiguan,2017,96000,1400,Petrol,Automatic,Excellent,2WD,148.0,250.0,9.5,SUV,,3530000
Toyota,Fj Cruiser,2017,100000,4000,Petrol,Automatic,Excellent,4WD,270.0,380.0,8.0,SUV,,4695000
Bentley,Bentayga,2018,70000,6000,Petrol,Automatic,Excellent,AWD,608.0,900.0,4.1,SUV,,21674000
Volkswagen,Touareg,2023,127,3000,Diesel,Automatic,Excellent,AWD,282.0,600.0,6.1,SUV,,16400000
Volkswagen,Touareg,2023,8500,3000,Diesel,Automatic,Excellent,AWD,282.0,600.0,6.1,SUV,,14300000
Toyota,Starlet,2021,11000,1400,Petrol,Automatic,Excellent,2WD,95.0,134.0,9.0,Hatchback,,2399999
Porsche,Cayenne,2015,93000,3000,Diesel,Automatic,Very Good,AWD,258.0,550.0,7.6,SUV,,5999999
Mazda,Cx5,2014,142000,2200,Diesel,Automatic,Very Good,2WD,163.0,420.0,7.5,SUV,,1599999
Bmw,116I,2014,139000,1600,Petrol,Automatic,Very Good,2WD,138.0,220.0,8.5,Hatchback,,1349999
Toyota,Landcruiser,2008,186000,3000,Diesel,Automatic,Very Good,4WD,168.0,390.0,8.0,SUV,,2679999
Mazda,Demio,2012,181000,1300,Petrol,Automatic,Very Good,2WD,94.0,137.0,11.0,Hatchback,,689999
Nissan,Xtrail,2014,95000,2000,Petrol,Automatic,Very Good,4WD,155.0,195.0,9.0,SUV,,1849999
Bmw,X1,2014,227000,2000,Petrol,Automatic,Very Good,2WD,1841.0,270.0,8.0,SUV,,1799999
Toyota,Mark X,2013,120000,2500,Petrol,Automatic,Very Good,2WD,211.0,243.0,7.9,Saloon,,1349999
Mercedes,C200,2015,66000,2000,Petrol,Automatic,Very Good,2WD,184.0,350.0,7.4,Saloon,,3699999
Honda,Vezel,2015,148000,1500,Petrol Hybrid,Automatic,Very Good,2WD,130.0,165.0,8.5,SUV,,1949999
Mercedes,S400,2017,82000,3000,Petrol,Automatic,Excellent,AWD,333.0,480.0,5.4,Saloon,,7399900
Nissan,Note,2017,126000,1600,Petrol,Manual,Excellent,2WD,218.0,280.0,7.0,Hatchback,,1569000
Audi,Sq5,2019,85000,3000,Petrol,Automatic,Excellent,AWD,354.0,500.0,5.4,SUV,,6450000
Honda,Vezel,2017,81000,1500,Petrol Hybrid,Automatic,Excellent,2WD,137.0,170.0,10.5,SUV,,2690000
Mercedes,C180,2017,37000,1600,Petrol,Automatic,Excellent,2WD,154.0,250.0,8.5,Coupe,,4544953
Mercedes,C180,2018,95000,1600,Petrol,Automatic,Excellent,2WD,154.0,250.0,8.5,Coupe,,4450000
Land Rover,Range Rover Sport,2017,44000,5000,Petrol,Automatic,Excellent,AWD,550.0,680.0,4.5,SUV,,13891979
Audi,Q5,2020,19302,2000,Diesel,Automatic,Excellent,AWD,190.0,400.0,8.0,SUV,,8078045
Audi,Q5,2019,47652,2000,Diesel,Automatic,Excellent,AWD,190.0,400.0,8.0,SUV,,6765000
Jeep,Wrangler,2021,13800,2200,Diesel,Automatic,Excellent,4WD,200.0,450.0,10.0,SUV,,8747500
Toyota,Prado,2019,63000,2800,Diesel,Automatic,Excellent,4WD,174.0,450.0,13.0,SUV,,8999999
Mazda,Cx5,2019,42000,2200,Diesel,Automatic,Excellent,AWD,173.0,420.0,9.0,SUV,,3883000
Mazda,Cx5,2017,56000,2200,Diesel,Automatic,Excellent,AWD,173.0,420.0,9.0,SUV,,3487000
Mitsubishi,Outlander,2017,77000,2000,Petrol Hybrid,Automatic,Excellent,4WD,197.0,302.0,10.5,SUV,,3485000
Mercedes,A180,2017,56000,1600,Petrol,Automatic,Excellent,2WD,122.0,200.0,9.0,Hatchback,,2599999
Lexus,Is,2017,97000,2500,Petrol Hybrid,Automatic,Excellent,AWD,220.0,221.0,9.0,Saloon,,3978000
Honda,Crv,2018,34000,2000,Petrol Hybrid,Automatic,Excellent,AWD,181.0,215.0,9.0,SUV,,4070000
Honda,Crv,2018,29000,2000,Petrol Hybrid,Automatic,Excellent,2WD,145.0,181.0,9.0,SUV,,3980000
Suzuki,Escudo,2017,27000,1400,Petrol,Automatic,Excellent,4WD,140.0,220.0,10.0,SUV,,2980000
Mazda,Cx5,2018,60000,2500,Petrol,Automatic,Excellent,AWD,188.0,251.0,8.5,SUV,,3470500
Bmw,320I,2017,81000,2000,Petrol,Automatic,Excellent,2WD,184.0,290.0,7.2,Saloon,,2820000
Volkswagen,Arteon,2017,71000,2000,Petrol,Automatic,Excellent,AWD,268.0,350.0,5.6,Saloon,,4486000
Honda,Vezel,2017,86000,1500,Petrol Hybrid,Automatic,Excellent,2WD,152.0,170.0,9.0,Hatchback,,2694000
Mazda,Axela,2017,31000,1500,Petrol,Automatic,Excellent,4WD,110.0,144.0,10.8,Hatchback,,2311000
Toyota,Landcruiser 200 Series,2011,185000,4600,Petrol,Automatic,Very Good,4WD,314.0,450.0,8.0,SUV,,4599999
Nissan,Xtrail,2005,180000,2000,Petrol,Automatic,Very Good,4WD,140.0,192.0,11.1,SUV,,749999
Mercedes,E300,2017,81000,2000,Petrol,Automatic,Excellent,AWD,241.0,370.0,6.3,Coupe,,5740000
Toyota,Axio,2010,169000,1500,Petrol,Automatic,Average,2WD,109.0,145.0,12.0,Saloon,,799999
Mazda,Cx5,2017,59000,2500,Petrol,Automatic,Excellent,AWD,187.0,251.0,8.0,SUV,,3345500
Mazda,Demio,2012,131000,1300,Petrol,Automatic,Very Good,2WD,94.0,137.0,11.0,Hatchback,,749999
Mercedes,C200,2011,135000,2000,Petrol,Automatic,Very Good,2WD,181.0,300.0,7.9,Saloon,,1849999
Toyota,Vitz,2016,78000,1300,Petrol,Automatic,Very Good,2WD,100.0,123.0,10.5,Hatchback,,1239999
Mazda,Demio,2018,78000,1500,Diesel,Automatic,Excellent,2WD,105.0,250.0,10.0,Hatchback,,1450000
Peugeot,2008,2018,75000,1200,Petrol,Automatic,Excellent,2WD,110.0,205.0,11.0,Estate,,2149999
Mercedes,C200,2017,21000,2000,Petrol,Automatic,Excellent,2WD,184.0,350.0,7.5,Saloon,,4299999
Mercedes,Gls400,2020,53000,2900,Diesel,Automatic,Excellent,AWD,330.0,700.0,6.3,SUV,,16264500
Toyota,Hilux,2018,73000,2800,Diesel,Manual,Excellent,4WD,174.0,450.0,10.0,Double Cab,,6699999
Audi,A4,2015,155000,2000,Petrol,Automatic,Very Good,AWD,220.0,350.0,7.2,Saloon,,2049999
Bmw,X7,2020,24000,4400,Petrol,Automatic,Excellent,AWD,523.0,750.0,4.1,SUV,,15940000
Bmw,X7,2020,36000,4400,Petrol,Automatic,Excellent,AWD,523.0,750.0,4.7,SUV,,14880000
Land Rover,Range Rover Sport,2018,59000,3000,Diesel,Automatic,Excellent,AWD,306.0,700.0,7.3,SUV,,13333333
Lexus,Lx570,2017,56000,5700,Petrol,Automatic,Excellent,4WD,383.0,546.0,7.5,SUV,,12422000
Toyota,Landcruiser,2017,19000,4000,Petrol,Automatic,Excellent,4WD,304.0,439.0,8.5,SUV,,9659000
Audi,Q7,2017,93000,3000,Petrol,Automatic,Excellent,AWD,333.0,440.0,6.1,SUV,,6780000
Mercedes,Gle350,2017,98000,3000,Diesel,Automatic,Excellent,AWD,255.0,620.0,7.1,SUV,,6499000
Lexus,Rx450H,2017,79000,3500,Petrol Hybrid,Automatic,Excellent,AWD,308.0,335.0,7.7,SUV,,6678000
Porsche,Macan,2017,54000,2000,Petrol,Automatic,Excellent,AWD,252.0,370.0,6.7,SUV,,6854000
Toyota,Crown,2018,67000,2000,Petrol,Automatic,Excellent,AWD,235.0,350.0,7.0,Saloon,,4860600
Peugeot,3008,2017,44000,1600,Petrol,Automatic,Excellent,2WD,165.0,240.0,9.0,Hatchback,,3499000
Mercedes,E200,2000,147000,2000,Petrol,Automatic,Very Good,2WD,136.0,190.0,11.5,Coupe,,699999
Subaru,Xv,2017,96000,2000,Petrol,Automatic,Excellent,AWD,154.0,196.0,10.7,Station Wagon,,2392000
Volkswagen,Golf Tsi,2018,71000,1400,Petrol,Automatic,Excellent,2WD,125.0,200.0,10.0,Hatchback,,2412000
Mercedes,B180,2014,93000,1600,Petrol,Automatic,Very Good,2WD,120.0,200.0,8.5,Hatchback,,1399999
Bmw,118I,2017,66000,2000,Diesel,Automatic,Excellent,2WD,148.0,320.0,8.1,Hatchback,,2393000
Land Rover,Discovery Iv,2010,137000,3000,Diesel,Automatic,Very Good,4WD,258.0,600.0,7.8,SUV,,3099999
Peugeot,2008,2017,43000,1200,Petrol,Automatic,Excellent,2WD,130.0,230.0,9.5,Hatchback,,2099999
Peugeot,308,2017,63000,1200,Petrol,Automatic,Excellent,2WD,130.0,230.0,10.0,Hatchback,,1770000
Honda,Fit,2017,89000,1500,Petrol Hybrid,Automatic,Excellent,2WD,130.0,160.0,10.0,Hatchback,,1533000
Toyota,Vitz,2017,69000,1000,Petrol,Automatic,Excellent,2WD,68.0,91.0,13.5,Hatchback,,1292000
Audi,Tt,2017,96000,2500,Petrol,Automatic,Excellent,AWD,400.0,480.0,3.7,Coupe,,6880000
Nissan,Gtr,2017,26000,3800,Petrol,Automatic,Excellent,AWD,565.0,633.0,3.0,Coupe,,14550000
Volkswagen,Touareg,2019,96000,3000,Diesel,Automatic,Excellent,AWD,282.0,600.0,6.1,SUV,,8321000
Audi,A8,2017,42000,4000,Petrol,Automatic,Excellent,AWD,450.0,600.0,4.2,Saloon,,5684000
Volkswagen,Tiguan,2017,24000,1400,Petrol,Automatic,Excellent,2WD,150.0,250.0,9.4,SUV,,3830000
Mercedes,Gle350,2017,84000,3000,Diesel,Automatic,Excellent,AWD,255.0,620.0,7.9,SUV,,8499999
Porsche,Cayenne,2019,18600,2900,Petrol,Automatic,Excellent,AWD,440.0,550.0,4.9,SUV,,12999999
Nissan,Tiida,2012,94000,1500,Petrol,Automatic,Very Good,2WD,109.0,145.0,12.0,Saloon,,719999
Toyota,Prius,2017,98000,1800,Petrol Hybrid,Automatic,Excellent,2WD,121.0,142.0,10.6,Saloon,,2378000
Nissan,Juke,2016,100000,1500,Petrol,Automatic,Excellent,2WD,110.0,145.0,11.0,SUV,,1849999
Mitsubishi,Outlander,2016,86000,2400,Petrol,Automatic,Very Good,4WD,198.0,224.0,9.5,SUV,,3299999
Mazda,Cx5,2013,186000,2200,Diesel,Automatic,Very Good,2WD,160.0,418.0,8.0,SUV,,1599999
Mercedes,Glc,2018,45000,2000,Petrol,Automatic,Excellent,AWD,211.0,350.0,7.5,Coupe,,6460000
Toyota,Hiace,2017,56700,3000,Diesel,Automatic,Excellent,2WD,134.0,300.0,10.5,Van,,5670000
Audi,S3,2017,48000,2000,Petrol,Automatic,Excellent,AWD,310.0,400.0,4.6,Saloon,,4410000
Audi,Q5,2017,67000,2000,Petrol,Automatic,Excellent,AWD,252.0,370.0,6.5,SUV,,4450000
Subaru,Outback,2017,76000,2500,Petrol,Automatic,Excellent,AWD,175.0,235.0,9.5,Station Wagon,,3154000
Audi,Sq5,2022,24000,3000,Petrol,Automatic,Excellent,AWD,354.0,500.0,4.7,Coupe,,10791946
Audi,Sq5,2022,9000,3000,Petrol,Automatic,Excellent,AWD,354.0,500.0,4.7,Coupe,,11121946
Audi,Sq5,2022,16000,3000,Petrol,Automatic,Excellent,AWD,354.0,500.0,4.7,Coupe,,10241946
Volkswagen,Golf Tsi,2012,94000,1400,Petrol,Automatic,Very Good,2WD,150.0,250.0,8.5,Hatchback,,999999
Mercedes,E400,2017,62000,3000,Petrol,Automatic,Very Good,AWD,330.0,480.0,5.2,Saloon,,5999999
Audi,A7,2018,37000,2000,Petrol,Automatic,Excellent,AWD,335.0,500.0,5.3,Coupe,,4530000
Bmw,523I,2017,66000,2000,Petrol,Automatic,Excellent,2WD,184.0,290.0,7.5,Saloon,,3380000
Suzuki,Ignis Hybrid,2016,130000,1200,Petrol,Automatic,Very Good,4WD,83.0,113.0,13.0,Hatchback,,1279999
Bmw,X4,2018,37000,3000,Petrol,Automatic,Excellent,AWD,382.0,500.0,4.5,Coupe,,8362000
Volkswagen,Arteon,2018,52000,2000,Petrol,Automatic,Excellent,AWD,268.0,350.0,6.0,Saloon,,4480000
Audi,A3,2017,76000,1400,Petrol,Automatic,Excellent,2WD,150.0,250.0,8.0,Hatchback,,2499999
Toyota,Surf / 4 Runner,2009,254000,2700,Petrol,Automatic,Very Good,4WD,167.0,270.0,11.0,SUV,,1999999
Audi,A6,2017,136000,2000,Petrol,Automatic,Excellent,AWD,252.0,370.0,6.5,Saloon,,3250400
Toyota,Chr,2017,96000,1800,Petrol Hybrid,Automatic,Excellent,2WD,121.0,142.0,11.0,Hatchback,,3286000
Mercedes,Gle 400D,2020,10000,2900,Diesel,Automatic,Excellent,AWD,330.0,700.0,5.7,Coupe,,17503600
Toyota,Mark X,2017,113000,2500,Petrol,Automatic,Excellent,2WD,203.0,243.0,8.5,Saloon,,2345000
Mercedes,Glc,2017,17400,2000,Petrol,Automatic,Excellent,AWD,208.0,350.0,7.3,SUV,,5892000
Ford,Ranger,2024,3000,3000,Diesel,Automatic,Excellent,4WD,247.0,600.0,7.5,Pickup Truck,,16439000
Bmw,X6,2008,215000,3000,Diesel,Automatic,Very Good,AWD,286.0,580.0,6.9,SUV,,2499999
Audi,A7,2017,118000,2000,Petrol,Automatic,Excellent,AWD,245.0,370.0,6.8,Saloon,,4449999
Mercedes,C200,2014,63000,2000,Petrol,Automatic,Very Good,2WD,184.0,350.0,7.7,Saloon,,2899999
Volvo,Xc90,2019,62000,2000,Petrol Hybrid,Automatic,Excellent,AWD,400.0,640.0,5.3,SUV,,8750000
Mercedes,Gle350,2017,48000,3000,Diesel,Automatic,Excellent,AWD,255.0,620.0,7.0,SUV,,7548000
Mercedes,Gle350,2017,37000,3000,Diesel,Automatic,Excellent,AWD,255.0,620.0,7.0,SUV,,7068000
Volvo,S90,2017,75000,2000,Petrol,Automatic,Excellent,AWD,316.0,400.0,5.5,Saloon,,4289000
Mercedes,Gle 63,2019,76800,5500,Petrol,Automatic,Excellent,AWD,577.0,760.0,4.1,Coupe,,16860000
Mercedes,Glc 63,2019,38000,4000,Petrol,Automatic,Excellent,AWD,503.0,700.0,3.7,SUV,,12680000
Mercedes,Gle 63,2021,11000,4000,Petrol,Automatic,Excellent,AWD,603.0,627.0,3.7,SUV,,23550000
Mercedes,Gls350,2017,96000,3000,Diesel,Automatic,Excellent,AWD,258.0,620.0,7.8,SUV,,8200000
Audi,Sq5,2019,84000,3000,Petrol,Automatic,Excellent,AWD,354.0,500.0,5.1,SUV,,6605000
Toyota,Fj Cruiser,2017,89000,4000,Petrol,Automatic,Excellent,4WD,260.0,380.0,8.0,SUV,,4720000
Volkswagen,Beetle,2017,70000,1200,Petrol,Automatic,Excellent,2WD,110.0,175.0,10.0,Hatchback,,1745000
Volkswagen,Golf Gti,2017,80000,2000,Petrol,Automatic,Excellent,2WD,220.0,258.0,5.6,Hatchback,,3510000
Volvo,Xc90,2019,58000,2000,Petrol,Automatic,Excellent,AWD,250.0,258.0,6.5,SUV,,6875000
Volvo,V60,2018,47000,2000,Petrol,Automatic,Excellent,AWD,250.0,258.0,6.2,Station Wagon,,3799999
Volvo,V40,2017,52000,2000,Petrol,Automatic,Excellent,AWD,245.0,350.0,6.1,Station Wagon,,2999999
Volkswagen,Golf Tsi,2018,93000,1200,Petrol,Automatic,Excellent,2WD,105.0,175.0,10.0,Hatchback,,1999999
Mercedes,Glc,2018,58000,2000,Petrol,Automatic,Excellent,AWD,211.0,350.0,7.5,SUV,,5234000
Mercedes,Gle350,2017,84000,3000,Diesel,Automatic,Excellent,AWD,255.0,620.0,7.9,SUV,,8499999
Mazda,Cx3,2018,94000,2000,Petrol,Automatic,Excellent,2WD,148.0,192.0,9.0,Hatchback,,2483000
Mercedes,C200,2017,590000,2000,Petrol,Automatic,Excellent,2WD,184.0,300.0,7.3,Saloon,,3693000
Mazda,Cx30D,2017,83000,1800,Diesel,Automatic,Excellent,2WD,114.0,270.0,10.5,Hatchback,,3599000
Subaru,Outback,2018,73000,2500,Petrol,Automatic,Excellent,AWD,175.0,235.0,9.5,Station Wagon,,3780000
Toyota,Auris,2018,64000,1500,Petrol,Automatic,Excellent,4WD,110.0,136.0,12.0,Hatchback,,1980000
Porsche,Cayenne,2018,45000,4000,Petrol,Automatic,Excellent,AWD,550.0,770.0,3.9,SUV,,15131256
Porsche,Cayenne,2018,39000,3600,Petrol,Automatic,Excellent,AWD,300.0,400.0,7.7,SUV,,7285482
Porsche,Cayenne,2017,53000,2900,Petrol,Automatic,Excellent,AWD,440.0,550.0,5.2,SUV,,10057532
Hyundai,Tucson,2022,23840,1600,Petrol,Automatic,Excellent,2WD,180.0,265.0,8.8,SUV,,7400000
Honda,Crv,2008,173000,2400,Petrol,Automatic,Very Good,2WD,178.0,220.0,9.5,SUV,,1499999
Honda,Jade,2016,92000,1800,Petrol Hybrid,Automatic,Very Good,2WD,150.0,190.0,9.0,Station Wagon,,2049999
Volkswagen,Golf Variant,2017,128000,1400,Petrol,Automatic,Excellent,2WD,150.0,250.0,8.0,Station Wagon,,2299999
Honda,Fit,2014,91000,1300,Petrol,Automatic,Very Good,2WD,97.0,130.0,10.0,Hatchback,,1049999
Subaru,Impreza,2008,171000,2000,Petrol,Automatic,Very Good,2WD,155.0,195.0,9.0,Hatchback,,899999
Suzuki,Alto,2016,92000,660,Petrol,Automatic,Very Good,2WD,54.0,63.0,17.0,Hatchback,,749999
Jaguar,F Pace,2020,38400,5000,Petrol,Automatic,Excellent,AWD,550.0,680.0,4.1,Station Wagon,,13599999
Land Rover,Range Rover Velar,2020,64000,2000,Diesel,Automatic,Excellent,4WD,240.0,500.0,7.5,SUV,,10099999
Land Rover,Range Rover Sport,2020,96000,5000,Petrol,Automatic,Excellent,AWD,575.0,700.0,4.5,SUV,,17000000
Audi,Q5,2018,73000,2000,Petrol,Automatic,Excellent,AWD,252.0,370.0,6.5,SUV,,4530000
Land Rover,Range Rover Sport,2020,27000,5000,Petrol,Automatic,Excellent,AWD,575.0,700.0,4.5,SUV,,19650000
Land Rover,Defender,2020,38000,2000,Diesel,Automatic,Excellent,AWD,237.0,430.0,8.0,SUV,,14500000
Porsche,Cayenne,2020,30000,3000,Petrol Hybrid,Automatic,Excellent,AWD,462.0,700.0,5.0,Coupe,,13799999
Porsche,Cayenne,2019,64000,3000,Petrol,Automatic,Excellent,AWD,340.0,450.0,6.2,SUV,,8288817
Mazda,Atenza,2017,156000,2200,Diesel,Automatic,Excellent,2WD,174.0,420.0,7.0,Station Wagon,,2549999
Volkswagen,Golf Tsi,2014,130000,1200,Petrol,Automatic,Very Good,2WD,90.0,160.0,11.0,Hatchback,,1329999
Volvo,Xc60,2011,118000,2000,Petrol,Automatic,Very Good,2WD,240.0,320.0,7.9,SUV,,1609999
Suzuki,Alto,2017,76000,660,Petrol,Automatic,Excellent,2WD,52.0,63.0,16.0,Hatchback,,880000
Daihatsu,Mira,2017,32000,660,Petrol,Automatic,Excellent,2WD,63.0,92.0,16.0,Hatchback,,865000
Land Rover,Discovery,2019,65000,2000,Diesel,Automatic,Excellent,AWD,240.0,430.0,8.0,SUV,,7100000
Land Rover,Defender,2020,49000,2000,Diesel,Automatic,Excellent,AWD,240.0,430.0,8.5,SUV,,14700000
Land Rover,Range Rover Sport,2018,46000,3000,Diesel,Automatic,Excellent,AWD,218.0,600.0,7.0,SUV,,11300000
Nissan,Juke,2017,60000,1500,Petrol,Automatic,Excellent,2WD,115.0,190.0,10.5,Hatchback,,1845000
Mitsubishi,Rvr,2017,53000,1800,Petrol,Automatic,Excellent,4WD,150.0,196.0,10.5,Hatchback,,2600000
Nissan,Serena,2019,113000,2000,Petrol,Automatic,Excellent,2WD,147.0,210.0,10.0,Van,,2350000
Nissan,Sylphy,2017,13000,1800,Petrol,Automatic,Excellent,2WD,139.0,178.0,10.5,Saloon,,1900000
Toyota,Landcruiser,2017,85000,4500,Petrol,Automatic,Excellent,4WD,261.0,650.0,8.5,SUV,,13540000
Nissan,Teana,2019,85000,2500,Petrol,Automatic,Excellent,2WD,184.0,244.0,9.0,Saloon,,2000000
Audi,A4,2017,99000,2000,Petrol,Automatic,Excellent,AWD,190.0,320.0,7.0,Station Wagon,,3294000
Hyundai,Santa Fe,2017,60000,2200,Diesel,Automatic,Excellent,AWD,197.0,440.0,9.5,SUV,,4230000
Audi,Sq5,2018,19000,3000,Petrol,Automatic,Excellent,AWD,347.0,700.0,5.1,SUV,,6580000
Mercedes,Glc,2018,96000,2000,Petrol,Automatic,Excellent,AWD,211.0,350.0,7.5,SUV,,4815000
Toyota,Landcruiser,2017,94000,4500,Diesel,Manual,Excellent,4WD,202.0,430.0,12.5,Pickup Truck,,8498100
Mazda,Cx8,2017,85000,2200,Diesel,Automatic,Excellent,AWD,188.0,450.0,9.5,SUV,,3718000
Mazda,Demio,2017,110000,1500,Diesel,Automatic,Excellent,AWD,103.0,250.0,10.0,Hatchback,,1289000
Nissan,Xtrail,2017,88000,2000,Petrol Hybrid,Automatic,Excellent,AWD,179.0,367.0,10.0,SUV,,2586080
Mercedes,C63 Amg,2017,40000,4000,Petrol,Automatic,Excellent,AWD,503.0,700.0,3.9,Coupe,,11465000
Audi,Q5,2018,37000,2000,Petrol,Automatic,Excellent,AWD,252.0,370.0,8.0,SUV,,5500000
Subaru,Forester,2019,41000,2000,Petrol Hybrid,Automatic,Excellent,AWD,150.0,194.0,10.0,SUV,,4899999
Lexus,Rx450H,2017,108000,3500,Petrol Hybrid,Automatic,Excellent,AWD,308.0,335.0,7.7,SUV,,5998700
Subaru,Forester,2016,71000,2000,Petrol,Automatic,Very Good,AWD,155.0,196.0,9.0,SUV,,2799999
Toyota,Mark X,2013,92000,2500,Petrol,Automatic,Very Good,2WD,211.0,246.0,7.8,Saloon,,1389999
Toyota,Allion,2014,119000,1800,Petrol,Automatic,Very Good,2WD,137.0,170.0,11.0,Saloon,,1379999
Toyota,Probox / Succeed,2018,78000,1500,Petrol,Automatic,Excellent,AWD,107.0,141.0,11.0,SUV,,1595000
Toyota,Probox / Succeed,2018,89000,1300,Petrol,Automatic,Excellent,4WD,95.0,122.0,12.0,Station Wagon,,1399999
Mercedes,Gle350,2017,69000,3000,Diesel,Automatic,Excellent,AWD,255.0,620.0,7.0,SUV,,6699999
Mercedes,Cla,2017,52000,1600,Petrol,Automatic,Excellent,2WD,122.0,200.0,9.0,Coupe,,3550000
Mercedes,C200,2017,78000,2000,Petrol,Automatic,Excellent,2WD,184.0,300.0,7.7,Saloon,,3540000
Mercedes,Gla,2017,22000,1600,Petrol,Automatic,Excellent,2WD,122.0,200.0,9.0,Hatchback,,3550000
Volvo,S90,2017,58000,2000,Petrol,Automatic,Excellent,AWD,316.0,400.0,5.6,Saloon,,4250000
Audi,S3,2017,54000,2000,Petrol,Automatic,Excellent,AWD,310.0,400.0,4.6,Hatchback,,4271000
Mercedes,B180,2016,55000,1600,Petrol,Automatic,Excellent,2WD,120.0,200.0,8.5,Hatchback,,2499999
Toyota,Vellfire,2017,84000,2500,Petrol,Automatic,Excellent,2WD,182.0,235.0,10.5,Van,,3666000
Volkswagen,Golf Tsi,2017,88000,1400,Petrol,Automatic,Excellent,2WD,150.0,250.0,8.5,Hatchback,,2385000
Isuzu,D Max,2018,89000,2000,Diesel,Automatic,Excellent,4WD,160.0,360.0,10.5,Double Cab,,4699999
Mazda,Atenza,2015,78000,2200,Diesel,Automatic,Very Good,2WD,174.0,420.0,7.0,Saloon,,1849999
Toyota,Landcruiser,2008,131000,2700,Petrol,Automatic,Very Good,4WD,167.0,270.0,11.0,SUV,,2549999
Subaru,Outback,2006,199999,2500,Petrol,Automatic,Very Good,AWD,175.0,246.0,8.5,SUV,,979999
Nissan,Dayz,2016,142000,660,Petrol,Automatic,Very Good,2WD,52.0,65.0,15.0,Hatchback,,839999
Subaru,Forester Xt,2017,58000,2000,Petrol,Automatic,Excellent,AWD,250.0,350.0,7.5,SUV,,3585000
Audi,Rs6,2021,8000,4000,Petrol,Automatic,Excellent,AWD,591.0,800.0,3.6,Station Wagon,,22153000
Subaru,Outback,2017,122000,2500,Petrol,Automatic,Excellent,AWD,175.0,235.0,10.0,Station Wagon,,2820000
Audi,Q3,2017,45000,2000,Petrol,Automatic,Excellent,AWD,200.0,280.0,7.0,SUV,,3480000
