Make,Model,Year,Mileage,Engine size,Fuel type,Transmission,Condition,Drive type,Horsepower,Torque,Acceleration,Body type,Seats,Price
NISSAN,FAIRLADY Z,,35km,"3,000cc",PETROL,AT,,FR,,,,Coupe,2,74822
MASERATI,GHIBLI,,"3,300km","2,000cc",HYBRID(PETROL),AT,,,,,,Sedan,5,75212
TOYOTA,ALPHARD HYBRID,,752km,"2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,75462
MASERATI,GHIBLI,,"29,202km","3,000cc",PETROL,AT,,4WD,,,,Sedan,5,75212
HONDA,NSX,,"17,150km","3,000cc",PETROL,AT,,,,,,Coupe,2,74702
LAND,RANGE ROVER VELAR,,"3,000km","2,000cc",PLUG-IN HYBRID(PETROL),AT,,4WD,,,,SUV,5,75432
LAND,RANGE ROVER VELAR,,"5,000km","2,000cc",PLUG-IN HYBRID(PETROL),AT,,4WD,,,,SUV,5,75432
TOYOTA,LAND CRUISER,,75km,"3,500cc",PETROL,AT,,4WD,,,,SUV,7,75522
HONDA,NSX,,"35,900km","3,000cc",PETROL,AT,,,,,,Coupe,2,74652
MASERATI,QUATTROPORTE,,"59,500km","2,800cc",PETROL,AT,,FR,,,,Sedan,0,75042
MASERATI,GHIBLI,,"71,210km","2,800cc",PETROL,AT,,FR,,,,Sedan,0,74642
LAND,DEFENDER,,"7,000km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,75672
CADILLAC,ESCALADE,,"30,200km","6,150cc",PETROL,AT,,4WD,,,,SUV,7,75772
ISUZU,FORWARD,,"76,000km","7,790cc",DIESEL,6MT,,,,,,Truck,2,86762
TOYOTA,COROLLA,,300km,"1,600cc",PETROL,MT,,4WD,,,,Sedan,2,74702
MAZDA,RX7,,"33,000km",0cc,PETROL,MT,,FR,,,,Coupe,4,74592
ROLLS,GHOST,,"39,000km","6,600cc",PETROL,AT,,,,,,Sedan,5,75232
Bentley,Bentley,,"69,700km","6,700cc",PETROL,AT,,2WD,,,,Sedan,5,75222
NISSAN,GT-R,,"32,225km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,74862
BMW,X5,,"3,000km","3,000cc",DIESEL,AT,,4WD,,,,SUV,7,75202
MASERATI,GHIBLI,,"35,143km","3,800cc",PETROL,AT,,FR,,,,Sedan,5,75042
DODGE,DODGE CHARGER,,"18,300km","5,700cc",PETROL,AT,,,,,,Sedan,5,75022
TOYOTA,LAND CRUISER 70,,200km,"2,800cc",DIESEL,AT,,4WD,,,,SUV,5,75262
TOYOTA,LAND CRUISER,,10km,"3,500cc",PETROL,AT,,4WD,,,,SUV,7,75342
TOYOTA,LAND CRUISER,,"5,990km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,75322
TOYOTA,LAND CRUISER,,"16,000km","4,600cc",PETROL,AT,,4WD,,,,SUV,8,75322
TOYOTA,LAND CRUISER,,10km,"3,400cc",PETROL,AT,,4WD,,,,SUV,7,75322
AMG,SL,,800km,"2,000cc",HYBRID(PETROL),AT,,,,,,Convertible,4,74532
CITROEN,GRAND C4 PICASSO,,"71,000km","1,990cc",DIESEL,AT,,,,,,Mini Van,7,74822
LEXUS,LS,,"11,000km","3,500cc",PETROL,AT,,,,,,Sedan,5,74892
LEXUS,LC500,,"8,000km","5,000cc",PETROL,AT,,,,,,Coupe,4,74562
MERCEDES,GLE CLASS,,"2,350km","3,000cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,74942
LAND,DEFENDER,,"16,014km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,75252
DAIHATSU,DUTRO,,582km,"4,000cc",DIESEL,MT,,2WD,,,,Truck,3,79082
BMW,X7,,"18,000km","4,400cc",PETROL,AT,,4WD,,,,SUV,6,74912
MASERATI,LEVANTE,,"12,000km","3,000cc",PETROL,AT,,4WD,,,,SUV,5,74712
PORSCHE,CAYENNE,,"34,430km","4,000cc",PETROL,AT,,4WD,,,,SUV,5,74682
TOYOTA,ALPHARD HYBRID,,6km,"2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,74782
FERRARI,F430,,"25,782km","4,300cc",PETROL,AT,,,,,,Coupe,2,74122
FERRARI,360,,"31,000km","3,600cc",PETROL,AT,,MR,,,,Convertible,2,74122
AUDI,Q7,,"3,300km","3,000cc",DIESEL,AT,,4WD,,,,SUV,7,74742
Aston,V12 VANTAGE,,"27,000km","5,900cc",PETROL,AT,,,,,,Coupe,2,74092
LEXUS,LC500,,"21,044km","5,000cc",PETROL,AT,,,,,,Coupe,4,74282
NISSAN,SKYLINE,,"59,047km","2,000cc",PETROL,MT,,,,,,Sedan,5,74282
TOYOTA,VELLFIRE HYBRID,,"16,000km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,74732
BMW,X7,,"19,000km","4,400cc",PETROL,AT,,4WD,,,,SUV,6,74812
LAND,DEFENDER,,"10,000km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,74902
TOYOTA,YARIS,,97km,"1,600cc",PETROL,MT,,4WD,,,,Hatchback,2,74042
LAND,DEFENDER,,"9,800km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,7,75062
Lotus,EXIGE,,500km,"1,800cc",PETROL,MT,,MR,,,,Coupe,2,73712
AUDI,RS3 SPORTBACK,,100km,"2,500cc",PETROL,AT,,4WD,,,,Hatchback,5,74062
TOYOTA,VELLFIRE HYBRID,,100km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,74612
TOYOTA,ALPHARD HYBRID,,10km,"2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,74612
JAGUAR,F TYPE,,"36,500km","5,000cc",PETROL,AT,,2WD,,,,Coupe,2,74052
PORSCHE,911,,"37,000km","3,000cc",PETROL,AT,,,,,,Coupe,4,73942
FERRARI,F430,,"25,782km","4,300cc",PETROL,AT,,,,,,Coupe,2,74122
FERRARI,360,,"31,000km","3,600cc",PETROL,AT,,MR,,,,Convertible,2,74122
AUDI,Q7,,"3,300km","3,000cc",DIESEL,AT,,4WD,,,,SUV,7,74742
Aston,V12 VANTAGE,,"27,000km","5,900cc",PETROL,AT,,,,,,Coupe,2,74092
LEXUS,LC500,,"21,044km","5,000cc",PETROL,AT,,,,,,Coupe,4,74282
NISSAN,SKYLINE,,"59,047km","2,000cc",PETROL,MT,,,,,,Sedan,5,74282
TOYOTA,VELLFIRE HYBRID,,"16,000km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,74732
BMW,X7,,"19,000km","4,400cc",PETROL,AT,,4WD,,,,SUV,6,74812
LAND,DEFENDER,,"10,000km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,74902
TOYOTA,YARIS,,97km,"1,600cc",PETROL,MT,,4WD,,,,Hatchback,2,74042
LAND,DEFENDER,,"9,800km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,7,75062
Lotus,EXIGE,,500km,"1,800cc",PETROL,MT,,MR,,,,Coupe,2,73712
AUDI,RS3 SPORTBACK,,100km,"2,500cc",PETROL,AT,,4WD,,,,Hatchback,5,74062
TOYOTA,VELLFIRE HYBRID,,100km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,74612
TOYOTA,ALPHARD HYBRID,,10km,"2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,74612
JAGUAR,F TYPE,,"36,500km","5,000cc",PETROL,AT,,2WD,,,,Coupe,2,74052
PORSCHE,911,,"37,000km","3,000cc",PETROL,AT,,,,,,Coupe,4,73942
TOYOTA,LAND CRUISER,,"5,546km","3,300cc",DIESEL,AT,,4WD,,,,SUV,5,74692
LAND,DEFENDER,,"6,497km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,75002
TOYOTA,LAND CRUISER,,"6,000km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,74692
TOYOTA,ALPHARD HYBRID,,10km,"2,500cc",HYBRID(PETROL),AT,,,,,,Mini Van,7,74592
PORSCHE,PANAMERA,,"19,750km","4,000cc",PETROL,AT,,4WD,,,,Sedan,4,74212
LEXUS,LS,,"21,633km","3,500cc",PETROL,AT,,,,,,Sedan,5,74302
CADILLAC,ESCALADE,,"12,000km","6,150cc",PETROL,AT,,4WD,,,,SUV,7,74942
BMW,7 SERIES,,"8,000km","3,000cc",PETROL,AT,,,,,,Sedan,5,74422
NISSAN,FAIRLADY Z,,15km,"3,000cc",PETROL,AT,,FR,,,,Coupe,2,ASK
TOYOTA,ALPHARD HYBRID,,"7,200km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,ASK
MASERATI,LEVANTE,,"33,000km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,ASK
TOYOTA,LAND CRUISER,,"2,074km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,ASK
TOYOTA,ALPHARD HYBRID,,5km,"2,487cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,ASK
TOYOTA,ALPHARD HYBRID,,"15,919km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,ASK
BMW,X7,,"4,048km","3,000cc",HYBRID(PETROL),AT,,4WD,,,,SUV,6,ASK
TOYOTA,LAND CRUISER,,"5,580km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,ASK
TOYOTA,YARIS,,24km,"1,600cc",PETROL,MT,,4WD,,,,Hatchback,4,ASK
TOYOTA,VELLFIRE,,"7,600km","2,400cc",PETROL,AT,,FF,,,,Mini Van,7,ASK
TOYOTA,VELLFIRE,,8km,"2,400cc",PETROL,AT,,,,,,Mini Van,7,ASK
TOYOTA,LAND CRUISER,,"3,875km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,ASK
TOYOTA,ALPHARD HYBRID,,"5,024km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,ASK
TOYOTA,LAND CRUISER,,"4,000km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,ASK
FERRARI,360,,"55,000km","3,600cc",PETROL,AT,,MR,,,,Coupe,2,ASK
FERRARI,CALIFORNIA,,"34,900km","4,300cc",PETROL,AT,,FR,,,,Convertible,4,ASK
AMG,CCLASS,,"4,400km","4,000cc",PETROL,AT,,,,,,Sedan,4,ASK
TOYOTA,VELLFIRE,,19km,"2,393cc",PETROL,AT,,FF,,,,Mini Van,7,ASK
TOYOTA,LAND CRUISER,,"2,518km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,ASK
TOYOTA,HIACE VAN,,"13,821km","2,700cc",PETROL,AT,,,,,,Van,7,ASK
NISSAN,SKYLINE,,"19,362km","2,568cc",PETROL,MT,,4WD,,,,Coupe,4,ASK
NISSAN,SKYLINE,,"19,362km","2,568cc",PETROL,MT,,4WD,,,,Coupe,4,ASK
TOYOTA,VELLFIRE HYBRID,,68km,"2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,ASK
Bentley,CONTINENTAL,,"19,000km","4,000cc",PETROL,AT,,4WD,,,,Coupe,4,ASK
NISSAN,GT-R,,"21,000km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,ASK
TOYOTA,VELLFIRE,,"1,800km","2,400cc",PETROL,AT,,FF,,,,Mini Van,7,ASK
CADILLAC,ESCALADE,,"12,000km","6,150cc",PETROL,AT,,4WD,,,,SUV,7,ASK
BMW,7 SERIES,,"8,000km","3,000cc",PETROL,AT,,,,,,Sedan,5,ASK
AUDI,R8 SPYDER,,"24,860km","5,200cc",PETROL,AT,,4WD,,,,Convertible,2,ASK
TOYOTA,LAND CRUISER,,"3,351km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,ASK
NISSAN,FAIRLADY Z,,15km,"3,000cc",PETROL,AT,,FR,,,,Coupe,2,ASK
TOYOTA,ALPHARD HYBRID,,"7,200km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,ASK
MASERATI,LEVANTE,,"33,000km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,ASK
TOYOTA,LAND CRUISER,,"2,074km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,ASK
TOYOTA,ALPHARD HYBRID,,5km,"2,487cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,ASK
TOYOTA,ALPHARD HYBRID,,"15,919km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,ASK
BMW,X7,,"4,048km","3,000cc",HYBRID(PETROL),AT,,4WD,,,,SUV,6,ASK
TOYOTA,LAND CRUISER,,"5,580km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,ASK
TOYOTA,YARIS,,24km,"1,600cc",PETROL,MT,,4WD,,,,Hatchback,4,ASK
TOYOTA,VELLFIRE,,"7,600km","2,400cc",PETROL,AT,,FF,,,,Mini Van,7,ASK
TOYOTA,VELLFIRE,,8km,"2,400cc",PETROL,AT,,,,,,Mini Van,7,ASK
TOYOTA,LAND CRUISER,,"3,875km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,ASK
TOYOTA,ALPHARD HYBRID,,"5,024km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,ASK
TOYOTA,LAND CRUISER,,"4,000km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,ASK
FERRARI,360,,"55,000km","3,600cc",PETROL,AT,,MR,,,,Coupe,2,ASK
FERRARI,CALIFORNIA,,"34,900km","4,300cc",PETROL,AT,,FR,,,,Convertible,4,ASK
AMG,CCLASS,,"4,400km","4,000cc",PETROL,AT,,,,,,Sedan,4,ASK
TOYOTA,VELLFIRE,,19km,"2,393cc",PETROL,AT,,FF,,,,Mini Van,7,ASK
TOYOTA,LAND CRUISER,,"2,518km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,ASK
TOYOTA,HIACE VAN,,"13,821km","2,700cc",PETROL,AT,,,,,,Van,7,ASK
NISSAN,SKYLINE,,"19,362km","2,568cc",PETROL,MT,,4WD,,,,Coupe,4,ASK
NISSAN,SKYLINE,,"19,362km","2,568cc",PETROL,MT,,4WD,,,,Coupe,4,ASK
TOYOTA,ALPHARD HYBRID,,"11,300km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,74012
TOYOTA,CENTURY,,"91,245km","5,000cc",HYBRID(PETROL),AT,,,,,,Sedan,5,73812
BMW,X6M,,"21,300km","4,400cc",PETROL,AT,,4WD,,,,SUV,5,73892
LAND,DEFENDER,,"1,000km","2,000cc",PETROL,AT,,4WD,,,,SUV,5,74192
TOYOTA,ALPHARD HYBRID,,56km,"2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,73992
TOYOTA,LAND CRUISER,,"2,469km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,74092
TOYOTA,VELLFIRE,,9km,"2,400cc",PETROL,AT,,FF,,,,Mini Van,7,73962
LAND,DEFENDER,,"5,846km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,74362
TOYOTA,VELLFIRE HYBRID,,"3,147km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,73912
PORSCHE,CAYMAN,,"22,800km","3,400cc",PETROL,AT,,,,,,Coupe,2,73232
PORSCHE,PANAMERA,,"32,000km","3,990cc",PETROL,AT,,4WD,,,,Sedan,5,73522
FERRARI,CALIFORNIA,,"65,450km","4,300cc",PETROL,AT,,FR,,,,Convertible,4,73312
LAND,DEFENDER,,"29,971km","2,500cc",DIESEL,MT,,4WD,,,,SUV,2,73762
Bentley,CONTINENTAL,,"28,000km","4,000cc",PETROL,AT,,4WD,,,,Coupe,4,73392
TOYOTA,VELLFIRE,,8km,"2,400cc",PETROL,AT,,,,,,Mini Van,,73822
LAND,DEFENDER,,"3,000km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,74072
TOYOTA,LAND CRUISER,,"13,258km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,73852
PORSCHE,911,,"29,686km","3,000cc",PETROL,AT,,,,,,Coupe,4,73102
TOYOTA,LAND CRUISER,,"8,300km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,73722
TOYOTA,LAND CRUISER,,"1,567km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,73712
TOYOTA,LAND CRUISER,,"2,964km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,73712
NISSAN,FAIRLADY Z,,18km,"3,000cc",PETROL,AT,,FR,,,,Coupe,2,72912
TOYOTA,LAND CRUISER,,"34,000km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,73652
PORSCHE,CAYMAN,,"8,157km","3,400cc",PETROL,AT,,2WD,,,,Coupe,2,72882
NISSAN,SKYLINE,,60km,"3,000cc",PETROL,AT,,,,,,Sedan,5,73072
PORSCHE,CAYMAN,,"8,157km","3,400cc",PETROL,AT,,2WD,,,,Coupe,2,72882
NISSAN,SKYLINE,,60km,"3,000cc",PETROL,AT,,,,,,Sedan,5,73072
TOYOTA,LAND CRUISER,,"9,543km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,73622
TOYOTA,LAND CRUISER,,10km,"3,440cc",PETROL,AT,,4WD,,,,SUV,7,73552
BMW,M4,,"8,000km","3,000cc",PETROL,AT,,4WD,,,,Coupe,4,72972
MAZDA,GALLARDO SPYDER,,"42,384km","5,000cc",PETROL,AT,,4WD,,,,Convertible,2,72672
TOYOTA,CORONA,,"15,326km","2,000cc",PETROL,MT,,,,,,Sedan,5,72712
TOYOTA,VELLFIRE HYBRID,,"6,072km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,73342
TOYOTA,LAND CRUISER,,303km,"3,500cc",PETROL,AT,,4WD,,,,SUV,7,73442
TOYOTA,LAND CRUISER,,"5,091km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,73412
MASERATI,GHIBLI,,"13,149km","3,800cc",PETROL,AT,,,,,,Sedan,5,73052
ALFA,GIULIA,,"10,000km","2,900cc",PETROL,AT,,,,,,Sedan,5,72842
NISSAN,SKYLINE,,"83,665km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,72742
NISSAN,FAIRLADY Z,,"58,000km","2,000cc",PETROL,MT,,,,,,Coupe,2,72632
TOYOTA,ALPHARD HYBRID,,"5,118km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,73272
TOYOTA,ALPHARD,,"3,859km","2,500cc",PETROL,AT,,FF,,,,Mini Van,7,73252
BMW,M4,,"1,700km","3,000cc",PETROL,AT,,4WD,,,,Coupe,4,72772
PORSCHE,CAYMAN,,"12,666km","3,800cc",PETROL,MT,,2WD,,,,Coupe,2,72552
PORSCHE,911,,"37,710km","3,000cc",PETROL,AT,,,,,,Coupe,4,72532
BMW,X7,,"31,000km","4,400cc",HYBRID(PETROL),AT,,4WD,,,,SUV,7,73282
BMW,X7,,"3,012km","4,400cc",PETROL,AT,,4WD,,,,SUV,7,73272
LAND,DEFENDER,,"2,250km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,73562
LAND,RANGE ROVER,,"20,988km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,73262
TOYOTA,VELLFIRE HYBRID,,"3,000km","2,500cc",PETROL,AT,,,,,,Mini Van,7,73142
TOYOTA,LAND CRUISER,,45km,"3,500cc",PETROL,AT,,4WD,,,,SUV,7,73242
TOYOTA,LAND CRUISER,,45km,"3,500cc",PETROL,AT,,4WD,,,,SUV,7,73242
MERCEDES,GLS CLASS,,"20,926km","4,000cc",PETROL,AT,,4WD,,,,SUV,7,73332
TOYOTA,LAND CRUISER,,"6,128km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,73212
AMG,SL,,"2,800km","1,990cc",PETROL,AT,,,,,,Convertible,4,72642
PORSCHE,718 CAYMAN,,"5,800km","2,490cc",PETROL,AT,,,,,,Coupe,2,72442
MITSUBISHI,FIGHTER,,519km,"7,540cc",DIESEL,MT,,2WD,,,,Truck,3,78572
NISSAN,GT-R,,"9,000km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,72512
TOYOTA,LAND CRUISER,,150km,"3,500cc",PETROL,AT,,4WD,,,,SUV,7,73152
LEXUS,LX,,"39,000km","5,700cc",PETROL,AT,,4WD,,,,SUV,8,73252
TOYOTA,VELLFIRE,,"3,223km","2,400cc",PETROL,AT,,FF,,,,Mini Van,7,72992
TOYOTA,ALPHARD,,500km,"2,500cc",PETROL,AT,,FF,,,,Mini Van,7,72962
TOYOTA,ALPHARD HYBRID,,"20,000km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,72952
TOYOTA,VELLFIRE,,152km,"2,400cc",PETROL,AT,,FF,,,,Mini Van,7,72942
TOYOTA,LAND CRUISER,,"2,500km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,73022
FERRARI,360,,"39,000km","3,600cc",PETROL,AT,,2WD,,,,Coupe,2,72242
TOYOTA,LAND CRUISER,,"3,290km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,72982
LEXUS,LX,,"52,007km","5,700cc",PETROL,AT,,4WD,,,,SUV,,73052
TOYOTA,VELLFIRE HYBRID,,950km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,72852
NISSAN,GT-R,,"28,800km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,72312
JAGUAR,F TYPE,,"6,635km","5,000cc",PETROL,AT,,2WD,,,,Coupe,2,72152
Lamborghini,GALLARDO,,"22,968km","5,000cc",PETROL,AT,,4WD,,,,Coupe,2,71952
TOYOTA,LAND CRUISER,,"6,220km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,72732
TOYOTA,VELLFIRE,,20km,"2,400cc",PETROL,AT,,FF,,,,Mini Van,7,72602
TOYOTA,SUPRA,,"60,900km","3,000cc",PETROL,MT,,2WD,,,,Coupe,4,71912
TOYOTA,VELLFIRE HYBRID,,16km,"2,500cc",HYBRID(PETROL),AT,,,,,,Mini Van,7,72552
MERCEDES,S CLASS,,"17,843km","3,000cc",PETROL,AT,,4WD,,,,Sedan,5,72052
TOYOTA,LAND CRUISER,,"2,962km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,72322
TOYOTA,LAND CRUISER,,"11,336km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,72322
Aston,DB9,,"15,000km","6,000cc",PETROL,AT,,,,,,Coupe,4,71662
TOYOTA,VELLFIRE,,"3,000km","2,400cc",PETROL,AT,,FF,,,,Mini Van,7,72192
TOYOTA,LAND CRUISER,,"2,962km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,72222
ROLLS,SL,,"25,000km","5,500cc",PETROL,AT,,,,,,Convertible,2,71412
LAND,RANGE ROVER VELAR,,680km,"2,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,71812
MASERATI,GHIBLI,,"4,100km","2,000cc",HYBRID(PETROL),AT,,,,,,Sedan,5,71692
TOYOTA,VELLFIRE HYBRID,,"5,227km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,71892
LAND,DEFENDER,,"17,000km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,72072
NISSAN,GT-R,,"55,200km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,71412
LAND,DEFENDER,,"56,420km","2,000cc",PETROL,AT,,4WD,,,,SUV,5,72062
PORSCHE,911,,"49,460km","3,000cc",PETROL,AT,,,,,,Coupe,4,71212
BMW,ROADSTER S,,"37,000km","3,400cc",PETROL,MT,,FR,,,,Convertible,2,71102
Bentley,MULSANNE,,"42,460km","6,800cc",PETROL,AT,,,,,,Sedan,5,71752
Bentley,FLYING SPUR,,"22,000km","4,000cc",PETROL,AT,,4WD,,,,Sedan,5,71652
PORSCHE,CAYMAN,,"38,000km","3,400cc",PETROL,AT,,,,,,Coupe,2,71202
TOYOTA,ALPHARD,,60km,"2,500cc",PETROL,AT,,FF,,,,Mini Van,7,71832
TOYOTA,ALPHARD HYBRID,,4km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,71832
TOYOTA,VELLFIRE,,10km,"2,400cc",PETROL,AT,,FF,,,,Mini Van,7,71832
TOYOTA,ALPHARD HYBRID,,"10,000km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,71832
AUDI,S8,,"8,724km","4,000cc",HYBRID(PETROL),AT,,4WD,,,,Sedan,5,71562
TOYOTA,HIACE VAN,,"38,000km","2,800cc",DIESEL,AT,,4WD,,,,Van,4,73812
TOYOTA,VELLFIRE HYBRID,,"7,785km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,71792
BMW,X5,,"3,000km","3,000cc",DIESEL,AT,,4WD,,,,SUV,7,71332
LEXUS,LC500,,"13,230km","5,000cc",PETROL,AT,,,,,,Coupe,4,70932
TOYOTA,CROWN SPORT,,11km,"2,500cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,71012
LAND,DEFENDER,,"21,000km","3,000cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,71762
TOYOTA,LAND CRUISER,,"3,612km","3,300cc",DIESEL,AT,,4WD,,,,SUV,5,71452
TOYOTA,LAND CRUISER,,"11,480km","3,444cc",PETROL,AT,,4WD,,,,SUV,7,71422
TOYOTA,LAND CRUISER,,"3,450km","3,444cc",PETROL,AT,,4WD,,,,SUV,7,71422
TOYOTA,HIACE VAN,,"11,725km","2,700cc",PETROL,AT,,4WD,,,,Van,7,73292
BMW,M4,,"8,113km","3,000cc",PETROL,AT,,,,,,Coupe,4,70782
TOYOTA,LAND CRUISER,,450km,"3,500cc",PETROL,AT,,4WD,,,,SUV,7,71332
TOYOTA,VELLFIRE HYBRID,,"5,000km","2,500cc",PETROL,AT,,2WD,,,,Mini Van,7,71212
LAND,RANGE ROVER,,"31,200km","5,000cc",PETROL,AT,,4WD,,,,SUV,5,71302
Bentley,FLYING SPUR,,"15,000km","6,000cc",PETROL,AT,,4WD,,,,Sedan,5,70982
TOYOTA,ALPHARD HYBRID,,"14,000km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,71182
TOYOTA,VELLFIRE HYBRID,,"10,000km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,71142
ISUZU,GIGA,,"330,528km","9,830cc",DIESEL,7MT,,,,,,Truck,2,89072
LAND,RANGE ROVER,,"13,256km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,71222
MASERATI,LEVANTE,,"2,800km","3,000cc",PETROL,AT,,4WD,,,,SUV,5,71002
FERRARI,360,,"65,000km","3,600cc",PETROL,AT,,MR,,,,Coupe,2,70452
NISSAN,FAIRLADY Z,,50km,"3,000cc",PETROL,AT,,,,,,Coupe,2,70432
BMW,M4,,"10,010km","2,970cc",PETROL,AT,,,,,,Coupe,,70612
TOYOTA,ALPHARD HYBRID,,21km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,71052
TOYOTA,VELLFIRE,,5km,"2,400cc",PETROL,AT,,FF,,,,Mini Van,7,71032
NISSAN,FAIRLADY Z,,10km,"3,000cc",PETROL,AT,,,,,,Coupe,2,70382
PORSCHE,CAYENNE,,"13,900km","3,000cc",PETROL,AT,,4WD,,,,SUV,5,70922
BMW,M4,,"18,570km","3,000cc",PETROL,MT,,,,,,Coupe,4,70512
LAND,DEFENDER,,"7,355km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,71362
TOYOTA,ALPHARD HYBRID,,"6,645km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,70942
TOYOTA,HIACE VAN,,"16,673km","2,700cc",PETROL,AT,,4WD,,,,Van,4,72932
PORSCHE,718 CAYMAN,,"1,600km","1,980cc",PETROL,AT,,,,,,Coupe,2,70262
